fid,id,left,top,right,bottom,geom_wkt,fid_2,LH
265,265,482248.7073,1425516.728,484153.9632,1423866.728,"MultiPolygon (((120.83784113 12.88231485, 120.84222495 12.88977526, 120.85100264 12.88978065, 120.85539599 12.88232563, 120.8510119 12.87486544, 120.84223473 12.87486005, 120.83784113 12.88231485)))",1,1
266,266,482248.7073,1423866.728,484153.9632,1422216.728,"MultiPolygon (((120.83785116 12.86739964, 120.84223473 12.87486005, 120.8510119 12.87486544, 120.85540498 12.86741041, 120.85102114 12.85995021, 120.84224449 12.85994482, 120.83785116 12.86739964)))",1,1
267,267,482248.7073,1422216.728,484153.9632,1420566.728,"MultiPolygon (((120.83786117 12.85248441, 120.84224449 12.85994482, 120.85102114 12.85995021, 120.85541396 12.85249516, 120.85103038 12.84503496, 120.84225424 12.84502958, 120.83786117 12.85248441)))",1,1
268,268,482248.7073,1420566.728,484153.9632,1418916.728,"MultiPolygon (((120.83787118 12.83756916, 120.84225424 12.84502958, 120.85103038 12.84503496, 120.85542293 12.8375799, 120.8510396 12.83011969, 120.84226398 12.83011432, 120.83787118 12.83756916)))",1,1
269,269,482248.7073,1418916.728,484153.9632,1417266.728,"MultiPolygon (((120.83788117 12.8226539, 120.84226398 12.83011432, 120.8510396 12.83011969, 120.85543189 12.82266463, 120.85104881 12.81520441, 120.84227371 12.81519905, 120.83788117 12.8226539)))",3,2
270,270,482248.7073,1417266.728,484153.9632,1415616.728,"MultiPolygon (((120.83789115 12.80773862, 120.84227371 12.81519905, 120.85104881 12.81520441, 120.85544083 12.80774933, 120.85105801 12.80028911, 120.84228343 12.80028376, 120.83789115 12.80773862)))",1,1
271,271,482248.7073,1415616.728,484153.9632,1413966.728,"MultiPolygon (((120.83790112 12.79282332, 120.84228343 12.80028376, 120.85105801 12.80028911, 120.85544977 12.79283402, 120.8510672 12.7853738, 120.84229313 12.78536845, 120.83790112 12.79282332)))",3,2
272,272,482248.7073,1413966.728,484153.9632,1412316.728,"MultiPolygon (((120.83791108 12.777908, 120.84229313 12.78536845, 120.8510672 12.7853738, 120.8554587 12.7779187, 120.85107638 12.77045847, 120.84230283 12.77045312, 120.83791108 12.777908)))",3,2
273,273,482248.7073,1412316.728,484153.9632,1410666.728,"MultiPolygon (((120.83792102 12.76299267, 120.84230283 12.77045312, 120.85107638 12.77045847, 120.85546761 12.76300335, 120.85108555 12.75554312, 120.84231251 12.75553778, 120.83792102 12.76299267)))",1,1
274,274,482248.7073,1410666.728,484153.9632,1409016.728,"MultiPolygon (((120.83793096 12.74807733, 120.84231251 12.75553778, 120.85108555 12.75554312, 120.85547652 12.74808799, 120.8510947 12.74062775, 120.84232218 12.74062242, 120.83793096 12.74807733)))",1,1
275,275,482248.7073,1409016.728,484153.9632,1407366.728,"MultiPolygon (((120.83794088 12.73316196, 120.84232218 12.74062242, 120.8510947 12.74062775, 120.85548541 12.73317262, 120.85110385 12.72571237, 120.84233184 12.72570704, 120.83794088 12.73316196)))",1,1
276,276,482248.7073,1407366.728,484153.9632,1405716.728,"MultiPolygon (((120.83795078 12.71824658, 120.84233184 12.72570704, 120.85110385 12.72571237, 120.8554943 12.71825722, 120.85111298 12.71079697, 120.84234148 12.71079165, 120.83795078 12.71824658)))",,
294,294,483677.6492,1436241.728,485582.9051,1434591.728,"MultiPolygon (((120.85094687 12.97927158, 120.85533274 12.98673174, 120.86411383 12.98673673, 120.86850851 12.97928155, 120.86412237 12.97182161, 120.85534181 12.97181663, 120.85094687 12.97927158)))",5,3
295,295,483677.6492,1434591.728,485582.9051,1432941.728,"MultiPolygon (((120.85095619 12.96435647, 120.85534181 12.97181663, 120.86412237 12.97182161, 120.86851679 12.96436643, 120.86413091 12.95690648, 120.85535087 12.95690151, 120.85095619 12.96435647)))",1,1
296,296,483677.6492,1432941.728,485582.9051,1431291.728,"MultiPolygon (((120.8509655 12.94944134, 120.85535087 12.95690151, 120.86413091 12.95690648, 120.86852506 12.94945129, 120.86413943 12.94199134, 120.85535991 12.94198636, 120.8509655 12.94944134)))",3,2
297,297,483677.6492,1431291.728,485582.9051,1429641.728,"MultiPolygon (((120.8509748 12.93452619, 120.85535991 12.94198636, 120.86413943 12.94199134, 120.86853332 12.93453613, 120.86414794 12.92707617, 120.85536895 12.92707121, 120.8509748 12.93452619)))",,
298,298,483677.6492,1429641.728,485582.9051,1427991.728,"MultiPolygon (((120.85098409 12.91961103, 120.85536895 12.92707121, 120.86414794 12.92707617, 120.86854156 12.91962096, 120.86415644 12.91216099, 120.85537797 12.91215603, 120.85098409 12.91961103)))",,
299,299,483677.6492,1427991.728,485582.9051,1426341.728,"MultiPolygon (((120.85099337 12.90469585, 120.85537797 12.91215603, 120.86415644 12.91216099, 120.8685498 12.90470576, 120.86416494 12.89724579, 120.85538698 12.89724084, 120.85099337 12.90469585)))",,
300,300,483677.6492,1426341.728,485582.9051,1424691.728,"MultiPolygon (((120.85100264 12.88978065, 120.85538698 12.89724084, 120.86416494 12.89724579, 120.86855803 12.88979055, 120.86417342 12.88233058, 120.85539599 12.88232563, 120.85100264 12.88978065)))",,
301,301,483677.6492,1424691.728,485582.9051,1423041.728,"MultiPolygon (((120.8510119 12.87486544, 120.85539599 12.88232563, 120.86417342 12.88233058, 120.86856625 12.87487533, 120.86418189 12.86741535, 120.85540498 12.86741041, 120.8510119 12.87486544)))",3,2
302,302,483677.6492,1423041.728,485582.9051,1421391.728,"MultiPolygon (((120.85102114 12.85995021, 120.85540498 12.86741041, 120.86418189 12.86741535, 120.86857445 12.85996009, 120.86419035 12.8525001, 120.85541396 12.85249516, 120.85102114 12.85995021)))",3,2
303,303,483677.6492,1421391.728,485582.9051,1419741.728,"MultiPolygon (((120.85103038 12.84503496, 120.85541396 12.85249516, 120.86419035 12.8525001, 120.86858265 12.84504483, 120.86419881 12.83758484, 120.85542293 12.8375799, 120.85103038 12.84503496)))",3,2
304,304,483677.6492,1419741.728,485582.9051,1418091.728,"MultiPolygon (((120.8510396 12.83011969, 120.85542293 12.8375799, 120.86419881 12.83758484, 120.86859084 12.83012955, 120.86420725 12.82266955, 120.85543189 12.82266463, 120.8510396 12.83011969)))",1,1
305,305,483677.6492,1418091.728,485582.9051,1416441.728,"MultiPolygon (((120.85104881 12.81520441, 120.85543189 12.82266463, 120.86420725 12.82266955, 120.86859902 12.81521426, 120.86421568 12.80775425, 120.85544083 12.80774933, 120.85104881 12.81520441)))",3,2
306,306,483677.6492,1416441.728,485582.9051,1414791.728,"MultiPolygon (((120.85105801 12.80028911, 120.85544083 12.80774933, 120.86421568 12.80775425, 120.86860719 12.80029895, 120.8642241 12.79283894, 120.85544977 12.79283402, 120.85105801 12.80028911)))",3,2
307,307,483677.6492,1414791.728,485582.9051,1413141.728,"MultiPolygon (((120.8510672 12.7853738, 120.85544977 12.79283402, 120.8642241 12.79283894, 120.86861535 12.78538362, 120.86423251 12.77792361, 120.8554587 12.7779187, 120.8510672 12.7853738)))",3,2
308,308,483677.6492,1413141.728,485582.9051,1411491.728,"MultiPolygon (((120.85107638 12.77045847, 120.8554587 12.7779187, 120.86423251 12.77792361, 120.8686235 12.77046828, 120.86424092 12.76300826, 120.85546761 12.76300335, 120.85107638 12.77045847)))",1,1
309,309,483677.6492,1411491.728,485582.9051,1409841.728,"MultiPolygon (((120.85108555 12.75554312, 120.85546761 12.76300335, 120.86424092 12.76300826, 120.86863164 12.75555292, 120.86424931 12.74809289, 120.85547652 12.74808799, 120.85108555 12.75554312)))",1,1
310,310,483677.6492,1409841.728,485582.9051,1408191.728,"MultiPolygon (((120.8510947 12.74062775, 120.85547652 12.74808799, 120.86424931 12.74809289, 120.86863977 12.74063754, 120.86425769 12.73317751, 120.85548541 12.73317262, 120.8510947 12.74062775)))",1,1
311,311,483677.6492,1408191.728,485582.9051,1406541.728,"MultiPolygon (((120.85110385 12.72571237, 120.85548541 12.73317262, 120.86425769 12.73317751, 120.86864788 12.72572215, 120.86426606 12.71826211, 120.8554943 12.71825722, 120.85110385 12.72571237)))",,
312,312,483677.6492,1406541.728,485582.9051,1404891.728,"MultiPolygon (((120.85111298 12.71079697, 120.8554943 12.71825722, 120.86426606 12.71826211, 120.86865599 12.71080674, 120.86427442 12.7033467, 120.85550317 12.70334181, 120.85111298 12.71079697)))",5,3
313,313,483677.6492,1404891.728,485582.9051,1403241.728,"MultiPolygon (((120.85112211 12.69588156, 120.85550317 12.70334181, 120.86427442 12.7033467, 120.86866409 12.69589131, 120.86428277 12.68843126, 120.85551203 12.68842639, 120.85112211 12.69588156)))",3,2
329,329,485106.5911,1435416.728,487011.847,1433766.728,"MultiPolygon (((120.86412237 12.97182161, 120.86850851 12.97928155, 120.87728934 12.97928609, 120.88168351 12.97183069, 120.8772971 12.96437096, 120.86851679 12.96436643, 120.86412237 12.97182161)))",5,3
330,330,485106.5911,1433766.728,487011.847,1432116.728,"MultiPolygon (((120.86413091 12.95690648, 120.86851679 12.96436643, 120.8772971 12.96437096, 120.88169099 12.95691555, 120.87730484 12.94945582, 120.86852506 12.94945129, 120.86413091 12.95690648)))",3,2
331,331,485106.5911,1432116.728,487011.847,1430466.728,"MultiPolygon (((120.86413943 12.94199134, 120.86852506 12.94945129, 120.87730484 12.94945582, 120.88169847 12.94200039, 120.87731258 12.93454066, 120.86853332 12.93453613, 120.86413943 12.94199134)))",3,2
332,332,485106.5911,1430466.728,487011.847,1428816.728,"MultiPolygon (((120.86414794 12.92707617, 120.86853332 12.93453613, 120.87731258 12.93454066, 120.88170594 12.92708522, 120.8773203 12.91962548, 120.86854156 12.91962096, 120.86414794 12.92707617)))",,
333,333,485106.5911,1428816.728,487011.847,1427166.728,"MultiPolygon (((120.86415644 12.91216099, 120.86854156 12.91962096, 120.8773203 12.91962548, 120.8817134 12.91217003, 120.87732802 12.90471028, 120.8685498 12.90470576, 120.86415644 12.91216099)))",,
334,334,485106.5911,1427166.728,487011.847,1425516.728,"MultiPolygon (((120.86416494 12.89724579, 120.8685498 12.90470576, 120.87732802 12.90471028, 120.88172086 12.89725482, 120.87733573 12.88979506, 120.86855803 12.88979055, 120.86416494 12.89724579)))",3,2
335,335,485106.5911,1425516.728,487011.847,1423866.728,"MultiPolygon (((120.86417342 12.88233058, 120.86855803 12.88979055, 120.87733573 12.88979506, 120.8817283 12.8823396, 120.87734343 12.87487983, 120.86856625 12.87487533, 120.86417342 12.88233058)))",3,2
336,336,485106.5911,1423866.728,487011.847,1422216.728,"MultiPolygon (((120.86418189 12.86741535, 120.86856625 12.87487533, 120.87734343 12.87487983, 120.88173573 12.86742435, 120.87735112 12.85996459, 120.86857445 12.85996009, 120.86418189 12.86741535)))",3,2
337,337,485106.5911,1422216.728,487011.847,1420566.728,"MultiPolygon (((120.86419035 12.8525001, 120.86857445 12.85996009, 120.87735112 12.85996459, 120.88174316 12.8525091, 120.8773588 12.84504932, 120.86858265 12.84504483, 120.86419035 12.8525001)))",3,2
338,338,485106.5911,1420566.728,487011.847,1418916.728,"MultiPolygon (((120.86419881 12.83758484, 120.86858265 12.84504483, 120.8773588 12.84504932, 120.88175058 12.83759382, 120.87736647 12.83013404, 120.86859084 12.83012955, 120.86419881 12.83758484)))",3,2
339,339,485106.5911,1418916.728,487011.847,1417266.728,"MultiPolygon (((120.86420725 12.82266955, 120.86859084 12.83012955, 120.87736647 12.83013404, 120.88175798 12.82267853, 120.87737413 12.81521874, 120.86859902 12.81521426, 120.86420725 12.82266955)))",3,2
340,340,485106.5911,1417266.728,487011.847,1415616.728,"MultiPolygon (((120.86421568 12.80775425, 120.86859902 12.81521426, 120.87737413 12.81521874, 120.88176538 12.80776322, 120.87738178 12.80030343, 120.86860719 12.80029895, 120.86421568 12.80775425)))",3,2
341,341,485106.5911,1415616.728,487011.847,1413966.728,"MultiPolygon (((120.8642241 12.79283894, 120.86860719 12.80029895, 120.87738178 12.80030343, 120.88177277 12.79284789, 120.87738942 12.7853881, 120.86861535 12.78538362, 120.8642241 12.79283894)))",3,2
342,342,485106.5911,1413966.728,487011.847,1412316.728,"MultiPolygon (((120.86423251 12.77792361, 120.86861535 12.78538362, 120.87738942 12.7853881, 120.88178015 12.77793255, 120.87739706 12.77047275, 120.8686235 12.77046828, 120.86423251 12.77792361)))",3,2
343,343,485106.5911,1412316.728,487011.847,1410666.728,"MultiPolygon (((120.86424092 12.76300826, 120.8686235 12.77046828, 120.87739706 12.77047275, 120.88178753 12.76301719, 120.87740468 12.75555738, 120.86863164 12.75555292, 120.86424092 12.76300826)))",1,1
344,344,485106.5911,1410666.728,487011.847,1409016.728,"MultiPolygon (((120.86424931 12.74809289, 120.86863164 12.75555292, 120.87740468 12.75555738, 120.88179489 12.74810182, 120.8774123 12.740642, 120.86863977 12.74063754, 120.86424931 12.74809289)))",1,1
345,345,485106.5911,1409016.728,487011.847,1407366.728,"MultiPolygon (((120.86425769 12.73317751, 120.86863977 12.74063754, 120.8774123 12.740642, 120.88180225 12.73318642, 120.87741991 12.7257266, 120.86864788 12.72572215, 120.86425769 12.73317751)))",1,1
346,346,485106.5911,1407366.728,487011.847,1405716.728,"MultiPolygon (((120.86426606 12.71826211, 120.86864788 12.72572215, 120.87741991 12.7257266, 120.88180959 12.71827101, 120.87742751 12.71081119, 120.86865599 12.71080674, 120.86426606 12.71826211)))",1,1
347,347,485106.5911,1405716.728,487011.847,1404066.728,"MultiPolygon (((120.86427442 12.7033467, 120.86865599 12.71080674, 120.87742751 12.71081119, 120.88181693 12.70335559, 120.87743509 12.69589576, 120.86866409 12.69589131, 120.86427442 12.7033467)))",5,3
348,348,485106.5911,1404066.728,487011.847,1402416.728,"MultiPolygon (((120.86428277 12.68843126, 120.86866409 12.69589131, 120.87743509 12.69589576, 120.88182426 12.68844015, 120.87744267 12.68098031, 120.86867219 12.68097587, 120.86428277 12.68843126)))",3,2
349,349,485106.5911,1402416.728,487011.847,1400766.728,"MultiPolygon (((120.86429111 12.67351581, 120.86867219 12.68097587, 120.87744267 12.68098031, 120.88183158 12.67352469, 120.87745024 12.66606484, 120.86868027 12.66606041, 120.86429111 12.67351581)))",3,2
366,366,486535.5331,1432941.728,488440.7889,1431291.728,"MultiPolygon (((120.87730484 12.94945582, 120.88169099 12.95691555, 120.89047104 12.95691964, 120.89486442 12.94946399, 120.890478 12.94200448, 120.88169847 12.94200039, 120.87730484 12.94945582)))",5,3
367,367,486535.5331,1431291.728,488440.7889,1429641.728,"MultiPolygon (((120.87731258 12.93454066, 120.88169847 12.94200039, 120.890478 12.94200448, 120.89487111 12.93454882, 120.89048495 12.9270893, 120.88170594 12.92708522, 120.87731258 12.93454066)))",5,3
368,368,486535.5331,1429641.728,488440.7889,1427991.728,"MultiPolygon (((120.8773203 12.91962548, 120.88170594 12.92708522, 120.89048495 12.9270893, 120.89487779 12.91963363, 120.89049189 12.9121741, 120.8817134 12.91217003, 120.8773203 12.91962548)))",3,2
369,369,486535.5331,1427991.728,488440.7889,1426341.728,"MultiPolygon (((120.87732802 12.90471028, 120.8817134 12.91217003, 120.89049189 12.9121741, 120.89488447 12.90471843, 120.89049882 12.89725889, 120.88172086 12.89725482, 120.87732802 12.90471028)))",5,3
370,370,486535.5331,1426341.728,488440.7889,1424691.728,"MultiPolygon (((120.87733573 12.88979506, 120.88172086 12.89725482, 120.89049882 12.89725889, 120.89489114 12.8898032, 120.89050574 12.88234366, 120.8817283 12.8823396, 120.87733573 12.88979506)))",3,2
371,371,486535.5331,1424691.728,488440.7889,1423041.728,"MultiPolygon (((120.87734343 12.87487983, 120.8817283 12.8823396, 120.89050574 12.88234366, 120.8948978 12.87488796, 120.89051266 12.86742842, 120.88173573 12.86742435, 120.87734343 12.87487983)))",3,2
372,372,486535.5331,1423041.728,488440.7889,1421391.728,"MultiPolygon (((120.87735112 12.85996459, 120.88173573 12.86742435, 120.89051266 12.86742842, 120.89490445 12.85997271, 120.89051957 12.85251315, 120.88174316 12.8525091, 120.87735112 12.85996459)))",3,2
373,373,486535.5331,1421391.728,488440.7889,1419741.728,"MultiPolygon (((120.8773588 12.84504932, 120.88174316 12.8525091, 120.89051957 12.85251315, 120.89491109 12.84505743, 120.89052647 12.83759787, 120.88175058 12.83759382, 120.8773588 12.84504932)))",3,2
374,374,486535.5331,1419741.728,488440.7889,1418091.728,"MultiPolygon (((120.87736647 12.83013404, 120.88175058 12.83759382, 120.89052647 12.83759787, 120.89491773 12.83014214, 120.89053336 12.82268258, 120.88175798 12.82267853, 120.87736647 12.83013404)))",3,2
375,375,486535.5331,1418091.728,488440.7889,1416441.728,"MultiPolygon (((120.87737413 12.81521874, 120.88175798 12.82267853, 120.89053336 12.82268258, 120.89492436 12.81522683, 120.89054024 12.80776726, 120.88176538 12.80776322, 120.87737413 12.81521874)))",3,2
376,376,486535.5331,1416441.728,488440.7889,1414791.728,"MultiPolygon (((120.87738178 12.80030343, 120.88176538 12.80776322, 120.89054024 12.80776726, 120.89493098 12.80031151, 120.89054711 12.79285193, 120.88177277 12.79284789, 120.87738178 12.80030343)))",3,2
377,377,486535.5331,1414791.728,488440.7889,1413141.728,"MultiPolygon (((120.87738942 12.7853881, 120.88177277 12.79284789, 120.89054711 12.79285193, 120.89493759 12.78539617, 120.89055398 12.77793659, 120.88178015 12.77793255, 120.87738942 12.7853881)))",3,2
378,378,486535.5331,1413141.728,488440.7889,1411491.728,"MultiPolygon (((120.87739706 12.77047275, 120.88178015 12.77793255, 120.89055398 12.77793659, 120.89494419 12.77048081, 120.89056084 12.76302122, 120.88178753 12.76301719, 120.87739706 12.77047275)))",5,3
379,379,486535.5331,1411491.728,488440.7889,1409841.728,"MultiPolygon (((120.87740468 12.75555738, 120.88178753 12.76301719, 120.89056084 12.76302122, 120.89495079 12.75556544, 120.89056769 12.74810584, 120.88179489 12.74810182, 120.87740468 12.75555738)))",5,3
380,380,486535.5331,1409841.728,488440.7889,1408191.728,"MultiPolygon (((120.8774123 12.740642, 120.88179489 12.74810182, 120.89056769 12.74810584, 120.89495738 12.74065005, 120.89057453 12.73319044, 120.88180225 12.73318642, 120.8774123 12.740642)))",3,2
381,381,486535.5331,1408191.728,488440.7889,1406541.728,"MultiPolygon (((120.87741991 12.7257266, 120.88180225 12.73318642, 120.89057453 12.73319044, 120.89496396 12.72573464, 120.89058136 12.71827503, 120.88180959 12.71827101, 120.87741991 12.7257266)))",3,2
382,382,486535.5331,1406541.728,488440.7889,1404891.728,"MultiPolygon (((120.87742751 12.71081119, 120.88180959 12.71827101, 120.89058136 12.71827503, 120.89497054 12.71081922, 120.89058819 12.7033596, 120.88181693 12.70335559, 120.87742751 12.71081119)))",1,1
